target_id	length	eff_length	est_counts	tpm
S693388	437	223.011	3.01889	0.761039
S694312	413	201.377	0	0
S697349	1371	1149.05	21.6968	1.06156
S698790	670	448.738	17.8184	2.23235
S700200	1706	1484.05	15.7519	0.596723
S701905	807	585.171	29.9764	2.87994
S702814	2561	2339.05	81.5497	1.96006
S703230	956	734.049	41.0056	3.14055
S703238	635	414.085	0	0
S705925	2132	1910.05	34.8254	1.02504
S706108	3337	3115.05	87.0128	1.57038
S707192	5954	5732.05	14.2712	0.139971
S707471	846	624.112	15.6268	1.40764
J664606	1896	1674.05	10.1364	0.340409
J664705	792	570.287	8.98575	0.885825
J664749	1245	1023.05	53.0989	2.91794
J664958	1282	1060.05	33.8248	1.79389
J665417	921	699.049	15.1268	1.21654
J665482	1002	780.049	24.5123	1.76664
J665726	266	84.9245	0	0
J665909	1762	1540.05	52.5662	1.91893
J667033	778	556.287	0	0
J667377	370	163.584	2.68189	0.921693
J667537	1730	1508.05	20.1685	0.751873
J667539	2315	2093.05	21.8684	0.587387
J667793	1702	1480.05	0	0
J667984	1117	895.049	10.0708	0.632563
J668464	1792	1570.05	5.54203	0.198446
J668560	1582	1360.05	20.0069	0.827014
J668573	1947	1725.05	16.6713	0.54332
J668805	740	518.498	4.67182	0.506554
J669603	1604	1382.05	0	0
J669748	338	137.053	2.30553	0.945735
J669971	1458	1236.05	5.39797	0.245517
J670222	349	146.129	1.29947	0.499937
J670309	1434	1212.05	7.73949	0.358987
J671295	342	140.211	0	0
J671371	2878	2656.05	0	0
J671452	3071	2849.05	90.6905	1.78957
J671504	898	676.049	195.749	16.2783
J671654	943	721.049	0	0
J671700	1174	952.049	7.04349	0.415926
J672475	2101	1879.05	9.60198	0.287283
J672560	1113	891.049	46.0455	2.90518
J672980	1321	1099.05	15.0717	0.770962
J673038	520	300.935	5.95543	1.11257
J673134	643	422.001	9.91667	1.32111
J673386	4404	4182.05	37.6666	0.506354
J673736	434	220.444	5.30926	1.35401
J674049	836	614.112	10.3938	0.951511
J674065	876	654.049	5.80677	0.499127
J674392	741	519.498	2	0.216437
J674659	538	318.281	0	0
J674767	1673	1451.05	7.71899	0.299065
J675022	2394	2172.05	73.9677	1.91452
J675072	3284	3062.05	43.1412	0.792075
J676577	1075	853.049	28.8448	1.90099
J676757	1968	1746.05	65.9231	2.1226
J677126	2190	1968.05	30.2832	0.865074
J677325	1838	1616.05	6.47729	0.225333
J677436	2119	1897.05	17.7519	0.526082
J677752	769	547.287	4.78803	0.491846
J677849	341	139.411	3.38195	1.36382
J677856	317	120.891	0	0
J678607	4284	4062.05	165.356	2.28855
R664474	919	697.049	59.2629	4.77976
R664611	1237	1015.05	28.9942	1.60587
R664841	3152	2930.05	1.85588	0.0356092
R668588	861	639.049	0	0
R668992	2240	2018.05	0.00983892	0.000274096
R675963	471	254.363	0	0
R676502	669	447.738	8.32398	1.04519
R680465	2646	2424.05	0	0
R681047	3471	3249.05	0	0
R681367	4244	4022.05	2.07202e-07	2.89623e-09
R685348	325	126.866	0	0
R688033	973	751.049	9.67261	0.72404
R688774	2358	2136.05	46.2674	1.21773
R689472	422	209.486	0	0
R696060	1545	1323.05	0	0
R707040	337	136.189	4.60977	1.90294
